Campagne;Nom;Etat;PAD;Date de début prévue;Date de fin prévue;Date de début diffusée;Date de fin diffusée;Annonceur;Responsable commercial;Volume total prévu;Volume payant prévu;Brut prévu;Net prévu;CPM Net payant prévu;CMP Net total prévu;Volume clic prévu;Taux clic prévu;Volume total diffusé;Volume payant diffusé;Brut diffusé;Net diffusé;CPM Net payant diffusé;CMP Net total diffusé;Volume clic diffusé;Taux clic diffusé;Taux d'avancement;Taux d'avancement date;Groupe d'insertions
GOOGLE ADSENCE IRELAND - 74576;presence sur linfo/ar en octobre 2021;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;GOOGLE ADSENCE IRELAND LTD;ANTENNE REUNION Publicité;0;0;510,35;510,35;0,00;0,00;0;0,00%;0;0;510,35;510,35;0,00;0,00;0;0,00%;0,00%;0,00%;
GOOGLE ADSENCE IRELAND - 74576;presence sur dtj en octobre 2021;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;GOOGLE ADSENCE IRELAND LTD;ANTENNE REUNION Publicité;0;0;9,83;9,83;0,00;0,00;0;0,00%;0;0;9,83;9,83;0,00;0,00;0;0,00%;0,00%;0,00%;
GROUPAMA - 65606;2020 - RG INSTREAM - 2020 - INSTREAM;Confirmée;Oui;06/09/2021;26/09/2021;06/09/2021;26/09/2021;GROUPAMA OCEAN INDIEN;BONJOUR Cyrille;125391;125391;4000,00;3600,00;28,71;28,71;0;0,00%;125391;125391;4000,00;3600,00;28,71;28,71;0;0,00%;100,00%;100,00%;
GROUPE LM - 72791;2021 - RG INSTREAM 30s AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;10/11/2021;23/11/2021;10/11/2021;23/11/2021;GROUPE LM;BONJOUR Cyrille;65995;65995;2105,26;2000,00;30,31;30,31;0;0,00%;65995;65995;2105,26;2000,00;30,31;30,31;0;0,00%;100,00%;100,00%;
HOLLYWOOD EURO 2021 - 69213;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;06/07/2021;11/07/2021;06/07/2021;11/07/2021;MONDELEZ FRANCE OI;BOSC Florent;102000;102000;1530,00;1020,00;10,00;10,00;0;0,00%;102000;102000;1530,00;1020,00;10,00;10,00;0;0,00%;100,00%;100,00%;V2 - 21 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
HOLLYWOOD EURO 2021 - 69213;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;06/07/2021;11/07/2021;06/07/2021;11/07/2021;MONDELEZ FRANCE OI;BOSC Florent;48000;48000;720,00;480,00;10,00;10,00;0;0,00%;48000;48000;720,00;480,00;10,00;10,00;0;0,00%;100,00%;100,00%;V2 - 21 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
HOME PLUS - 74149;2020 - RG RECTANGLE - 2020 - RECTANGLE;Confirmée;Oui;06/12/2021;20/12/2021;06/12/2021;20/12/2021;HOME PLUS;CATHERINE Kevin;148148;148148;592,59;480,00;3,24;3,24;0;0,00%;148148;148148;592,59;480,00;3,24;3,24;0;0,00%;100,00%;0,00%;2021 RESEAU ASB RECTANGLE RG AR/LINFO/DTJ/OR
HOME PLUS - 74149;2020 - RG RECTANGLE APPLI - 2020 - RECTANGLE APPLI;Confirmée;Oui;06/12/2021;20/12/2021;06/12/2021;20/12/2021;HOME PLUS;CATHERINE Kevin;160493;160493;641,97;520,00;3,24;3,24;0;0,00%;160493;160493;641,97;520,00;3,24;3,24;0;0,00%;100,00%;0,00%;2021 RESEAU ASB RECTANGLE RG AR/LINFO/DTJ/OR
IL ETAIT UNE FOIS PRES DE CHEZ V - 70499;PRODUCTION SPOT;Confirmée;Non;26/07/2021;26/07/2021;26/07/2021;26/07/2021;EURL NUR-SUN;NAYAGOM Alexandre;0;0;200,00;200,00;0,00;0,00;0;0,00%;0;0;200,00;200,00;0,00;0,00;0;0,00%;0,00%;0,00%;
IL ETAIT UNE FOIS PRES DE CHEZ V - 70499;BOOST FACEBOOK;Confirmée;Non;26/07/2021;26/07/2021;26/07/2021;26/07/2021;EURL NUR-SUN;NAYAGOM Alexandre;0;0;10,00;10,00;0,00;0,00;0;0,00%;0;0;10,00;10,00;0,00;0,00;0;0,00%;0,00%;0,00%;
IL ETAIT UNE FOIS VU SUR ANTENNE - 73560;2020 - RG RECTANGLE APPLI - 2020 - RECTANGLE APPLI;Confirmée;Oui;17/11/2021;28/11/2021;17/11/2021;28/11/2021;EURL NUR-SUN;NAYAGOM Alexandre;109200;109200;524,16;364,00;3,33;3,33;0;0,00%;109200;109200;524,16;364,00;3,33;3,33;0;0,00%;100,00%;100,00%;21-RES ASB-RECTANGLE VIDEO RG LINFO/AR
IL ETAIT UNE FOIS VU SUR ANTENNE - 73560;2020 - RG RECTANGLE - 2020 - RECTANGLE;Confirmée;Oui;17/11/2021;28/11/2021;17/11/2021;28/11/2021;EURL NUR-SUN;NAYAGOM Alexandre;100800;100800;483,84;336,00;3,33;3,33;0;0,00%;100800;100800;483,84;336,00;3,33;3,33;0;0,00%;100,00%;100,00%;21-RES ASB-RECTANGLE VIDEO RG LINFO/AR
IL ETAIT UNE FOIS VU SUR ANTENNE - 73561;PRODUCTION VO;Confirmée;Non;17/11/2021;17/11/2021;17/11/2021;17/11/2021;EURL NUR-SUN;NAYAGOM Alexandre;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
IL ETAIT UNE FOIS VU SUR ANTENNE - 73561;PRODUCTION EXECUTIVE;Confirmée;Non;17/11/2021;17/11/2021;17/11/2021;17/11/2021;EURL NUR-SUN;NAYAGOM Alexandre;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
IMAGE ET SON - 71602;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;04/09/2021;08/09/2021;04/09/2021;08/09/2021;AVRUN;CATHERINE Kevin;81600;81600;489,60;408,00;5,00;5,00;0;0,00%;81600;81600;489,60;408,00;5,00;5,00;0;0,00%;100,00%;100,00%;2021 RESAU ASB GRAND ANGLE CIBLAGE AR/LINFO
IMAGE ET SON - 71602;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;04/09/2021;08/09/2021;04/09/2021;08/09/2021;AVRUN;CATHERINE Kevin;88400;88400;530,40;442,00;5,00;5,00;0;0,00%;88400;88400;530,40;442,00;5,00;5,00;0;0,00%;100,00%;100,00%;2021 RESAU ASB GRAND ANGLE CIBLAGE AR/LINFO
IMK MEUBLES - 70517;BOOST FACEBOOK;Confirmée;Non;19/07/2021;19/07/2021;19/07/2021;19/07/2021;IMK;NAYAGOM Alexandre;0;0;10,00;10,00;0,00;0,00;0;0,00%;0;0;10,00;10,00;0,00;0,00;0;0,00%;0,00%;0,00%;
IMK MEUBLES - 70517;PRODUCTION SPOT;Confirmée;Non;19/07/2021;19/07/2021;19/07/2021;19/07/2021;IMK;NAYAGOM Alexandre;0;0;200,00;200,00;0,00;0,00;0;0,00%;0;0;200,00;200,00;0,00;0,00;0;0,00%;0,00%;0,00%;
IMK MEUBLES - 72632;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;11/10/2021;31/10/2021;11/10/2021;31/10/2021;IMK;CATHERINE Kevin;224561;224561;1122,81;960,00;4,28;4,28;0;0,00%;224561;224561;1122,81;960,00;4,28;4,28;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
IMK MEUBLES - 72632;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;11/10/2021;31/10/2021;11/10/2021;31/10/2021;IMK;CATHERINE Kevin;243275;243275;1216,38;1040,00;4,28;4,27;0;0,00%;243275;243275;1216,38;1040,00;4,28;4,27;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
IMK MEUBLES - 72633;PRODUCTION GRAND ANGLE;Confirmée;Non;11/10/2021;11/10/2021;11/10/2021;11/10/2021;IMK;CATHERINE Kevin;0;0;130,00;130,00;0,00;0,00;0;0,00%;0;0;130,00;130,00;0,00;0,00;0;0,00%;0,00%;0,00%;
INDRIYA VU SUR ANTENNE - 74017;PRODUCTION VO;Confirmée;Non;13/12/2021;13/12/2021;13/12/2021;13/12/2021;INDRIYA-VALS OI;GOULAMHOUSSEN Abdealy;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
INDRIYA VU SUR ANTENNE - 74017;PRODUCTION EXECUTIVE;Confirmée;Non;13/12/2021;13/12/2021;13/12/2021;13/12/2021;INDRIYA-VALS OI;GOULAMHOUSSEN Abdealy;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
INDRIYA VU SUR ANTENNE - 74025;2020 - RG RECTANGLE - 2020 - RECTANGLE;Confirmée;Non;13/12/2021;19/12/2021;13/12/2021;19/12/2021;INDRIYA-VALS OI;GOULAMHOUSSEN Abdealy;86400;86400;414,72;288,00;3,33;3,33;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;VU SUR ANTENNE RECTANGLE VIDEO RG LINFO/AR
INDRIYA VU SUR ANTENNE - 74025;2020 - RG RECTANGLE APPLI - 2020 - RECTANGLE APPLI;Confirmée;Non;13/12/2021;19/12/2021;13/12/2021;19/12/2021;INDRIYA-VALS OI;GOULAMHOUSSEN Abdealy;93600;93600;449,28;312,00;3,33;3,33;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;VU SUR ANTENNE RECTANGLE VIDEO RG LINFO/AR
INTERMARK - 70410;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;23/08/2021;05/09/2021;23/08/2021;05/09/2021;GROUPE IMPACT;AUFFRET Jerome;264000;264000;1320,00;1128,00;4,27;4,27;0;0,00%;264000;264000;1320,00;1128,00;4,27;4,27;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
INTERMARK - 70410;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;23/08/2021;05/09/2021;23/08/2021;05/09/2021;GROUPE IMPACT;AUFFRET Jerome;286000;286000;1430,00;1222,00;4,27;4,27;0;0,00%;286000;286000;1430,00;1222,00;4,27;4,27;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
ISAUTIER - 74286;2020 - RG HABILLAGE - 2020 - HABILLAGE;Confirmée;Non;10/12/2021;24/12/2021;10/12/2021;24/12/2021;RHUMS & PUNCHS ISAUTIER;BOSC Florent;584000;584000;3504,00;2389,73;4,09;4,09;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;2021 RESEAU ASB HABILLAGE RG AR/LINFO/DTJ/OR
ISAUTIER - 74286;2020 - HABILLAGE APP - 2020 - HABILLAGE APPLI;Confirmée;Non;10/12/2021;24/12/2021;10/12/2021;24/12/2021;RHUMS & PUNCHS ISAUTIER;BOSC Florent;216000;216000;1296,00;883,87;4,09;4,09;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;2021 RESEAU ASB HABILLAGE RG AR/LINFO/DTJ/OR
ISAUTIER - 74286;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Non;10/12/2021;24/12/2021;10/12/2021;24/12/2021;RHUMS & PUNCHS ISAUTIER;BOSC Florent;384000;384000;1920,00;1309,44;3,41;3,41;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
ISAUTIER - 74286;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Non;10/12/2021;24/12/2021;10/12/2021;24/12/2021;RHUMS & PUNCHS ISAUTIER;BOSC Florent;416000;416000;2080,00;1418,56;3,41;3,41;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
J'ADORE PDCV - 74412;PRODUCTION TV;Confirmée;Non;04/12/2021;04/12/2021;04/12/2021;04/12/2021;MOCHANE;GOULAMHOUSSEN Abdealy;0;0;200,00;200,00;0,00;0,00;0;0,00%;0;0;200,00;200,00;0,00;0,00;0;0,00%;0,00%;0,00%;
J'ADORE PDCV - 74412;BOOST FACEBOOK;Confirmée;Non;04/12/2021;04/12/2021;04/12/2021;04/12/2021;MOCHANE;GOULAMHOUSSEN Abdealy;0;0;10,00;10,00;0,00;0,00;0;0,00%;0;0;10,00;10,00;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDICANE - 67244;JUILLET DIFFUSION CATALOGUE RODZAFER EN ILLIMITE;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;JARDICANE;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDICANE - 67244;AOUT DIFFUSION CATALOGUE RODZAFER EN ILLIMITE;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;JARDICANE;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDICANE - 67244;SEPTEMBRE DIFFUSION CATALOGUE RODZAFER EN ILLIMITE;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;JARDICANE;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDICANE - 67244;OCTOBRE DIFFUSION CATALOGUE RODZAFER EN ILLIMITE;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;JARDICANE;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDICANE - 67244;NOVEMBRE DIFFUSION CATALOGUE RODZAFER EN ILLIMITE;Confirmée;Non;01/11/2021;30/11/2021;01/11/2021;30/11/2021;JARDICANE;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDICANE - 67244;DCEMBRE DIFFUSION CATALOGUE RODZAFER EN ILLIMITE;Confirmée;Non;01/12/2021;31/12/2021;01/12/2021;31/12/2021;JARDICANE;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDICANE - 67244;JANVIER DIFFUSION CATALOGUE RODZAFER EN ILLIMITE;Confirmée;Non;01/01/2022;31/01/2022;01/01/2022;31/01/2022;JARDICANE;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDICANE - 67244;FEVRIER DIFFUSION CATALOGUE RODZAFER EN ILLIMITE;Confirmée;Non;01/02/2022;28/02/2022;01/02/2022;28/02/2022;JARDICANE;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDIN GOURMAND PRES DE CHEZ VOU - 73126;BOOST FACEBOOK;Confirmée;Non;31/10/2021;31/10/2021;31/10/2021;31/10/2021;A&F FOOD SERVICE;GOULAMHOUSSEN Abdealy;0;0;10,00;10,00;0,00;0,00;0;0,00%;0;0;10,00;10,00;0,00;0,00;0;0,00%;0,00%;0,00%;
JARDIN GOURMAND PRES DE CHEZ VOU - 73126;PRODUCTION SPOT;Confirmée;Non;31/10/2021;31/10/2021;31/10/2021;31/10/2021;A&F FOOD SERVICE;GOULAMHOUSSEN Abdealy;0;0;200,00;200,00;0,00;0,00;0;0,00%;0;0;200,00;200,00;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA - 68131;JUILLET FORFAIT CATALOGUE RODZAFER;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA - 68131;AOUT FORFAIT CATALOGUE RODZAFER;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA - 68131;SEPTEMBRE FORFAIT CATALOGUE RODZAFER;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA - 68131;OCTOBRE FORFAIT CATALOGUE RODZAFER;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA - 68131;NOVEMBRE FORFAIT CATALOGUE RODZAFER;Confirmée;Non;01/11/2021;30/11/2021;01/11/2021;30/11/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA - 68131;DECEMBRE FORFAIT CATALOGUE RODZAFER;Confirmée;Non;01/12/2021;31/12/2021;01/12/2021;31/12/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA - 70622;REMONTEE CATALOGUE 2 SEMAINES;Réservée;Non;02/08/2021;15/08/2021;02/08/2021;15/08/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;150,00;150,00;0,00;0,00;0;0,00%;0;0;150,00;150,00;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA MISS REUNION - 70397;Extension web;Confirmée;Non;31/07/2021;31/07/2021;31/07/2021;31/07/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;1701,65;1701,65;0,00;0,00;0;0,00%;0;0;1701,65;1701,65;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA MISS REUNION - 70397;2021 - RG INSTREAM - AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;28/08/2021;30/08/2021;28/08/2021;30/08/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;195500;195500;4301,00;3010,70;15,40;15,40;0;0,00%;195500;195500;4301,00;3010,70;15,40;15,40;0;0,00%;100,00%;100,00%;
JINA MISS REUNION - 70570;boost facebook;Confirmée;Non;31/07/2021;31/07/2021;31/07/2021;31/07/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;65,00;65,00;0,00;0,00;0;0,00%;0;0;65,00;65,00;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA MISS REUNION - 70570;production sms;Confirmée;Non;31/07/2021;31/07/2021;31/07/2021;31/07/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;590,00;590,00;0,00;0,00;0;0,00%;0;0;590,00;590,00;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA PARR FASHION REUNION - 70405;PRODUCTION;Confirmée;Non;23/07/2021;23/07/2021;23/07/2021;23/07/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;1500,00;1500,00;0,00;0,00;0;0,00%;0;0;1500,00;1500,00;0,00;0,00;0;0,00%;0,00%;0,00%;
JINA PARR FASHION REUNION - 70428;FASHION REUNION EXTENSION WEB ART.FR;Confirmée;Non;23/07/2021;23/08/2021;23/07/2021;23/08/2021;FIJI SARL - GROUPE JINA;AUFFRET Jerome;0;0;500,00;0,00;0,00;0,00;0;0,00%;0;0;500,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
JUST NATURAL VU SUR ANTENNE - 74637;production vo;Réservée;Non;13/12/2021;13/12/2021;13/12/2021;13/12/2021;NOUVEL ANNONCEUR;NAYAGOM Alexandre;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
JUST NATURAL VU SUR ANTENNE - 74637;production executive;Réservée;Non;13/12/2021;13/12/2021;13/12/2021;13/12/2021;NOUVEL ANNONCEUR;NAYAGOM Alexandre;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
KAZ DESIGNE PARR KLB/SERIE LUNDI - 71985;SM_ANTENNEREUNION emissions/emissions/kanal_la_blague - 2020 - HABILLAGE - Exclu;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;KAZ DESIGN;CATHERINE Kevin;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
KAZ DESIGNE PARR KLB/SERIE LUNDI - 71985;SM_ANTENNEREUNION emissions/emissions/kanal_la_blague - 2020 - LOGO - Exclu;Confirmée;Oui;01/10/2021;31/10/2021;01/10/2021;31/10/2021;KAZ DESIGN;CATHERINE Kevin;0;0;66,66;66,66;0,00;0,00;0;0,00%;0;0;66,66;66,66;0,00;0,00;0;0,00%;0,00%;0,00%;
KAZ DESIGNE PARR KLB/SERIE LUNDI - 71985;SM_ANTENNEREUNION emissions/emissions/kanal_la_blague - 2020 - MASTHEAD - Exclu;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;KAZ DESIGN;CATHERINE Kevin;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
KAZ DESIGNE PARR KLB/SERIE LUNDI - 71985;SM_ANTENNEREUNION emissions/emissions/kanal_la_blague - 2020 - RECTANGLE - Exclu;Confirmée;Oui;01/10/2021;31/10/2021;01/10/2021;31/10/2021;KAZ DESIGN;CATHERINE Kevin;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
KDECO VU SUR ANTENNE - 73540;production vo;Confirmée;Non;06/12/2021;06/12/2021;06/12/2021;06/12/2021;KDECO;GOULAMHOUSSEN Abdealy;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
KDECO VU SUR ANTENNE - 73540;production executive;Confirmée;Non;06/12/2021;06/12/2021;06/12/2021;06/12/2021;KDECO;GOULAMHOUSSEN Abdealy;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
KFC OUVERTURE - 73185;2021 - RG INSTREAM 15s AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;28/10/2021;13/11/2021;28/10/2021;13/11/2021;FRIED CHICKEN RUN EXPLOITATION ;AUFFRET Jerome;85061;85061;1871,34;1600,00;18,81;18,81;0;0,00%;85061;85061;1871,34;1600,00;18,81;18,81;0;0,00%;100,00%;100,00%;
KFC OUVERTURE - 73185;2021 - RG INSTREAM - 45s DAILYMOTION;Confirmée;Oui;28/10/2021;13/11/2021;28/10/2021;13/11/2021;FRIED CHICKEN RUN EXPLOITATION ;AUFFRET Jerome;44768;44768;1871,34;1600,00;35,74;35,74;0;0,00%;44768;44768;1871,34;1600,00;35,74;35,74;0;0,00%;100,00%;100,00%;
KIT M - 71562;SEPTEMBRE DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/09/2021;03/10/2021;03/09/2021;03/10/2021;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
KIT M - 71562;OCTOBRE DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/10/2021;03/11/2021;03/10/2021;03/11/2021;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
KIT M - 71562;NOVEMBRE DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/11/2021;03/12/2021;03/11/2021;03/12/2021;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
KIT M - 71562;DECEMBRE DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/12/2021;03/01/2022;03/12/2021;03/01/2022;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
KIT M - 71562;JANVIER DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/01/2022;03/02/2022;03/01/2022;03/02/2022;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
KIT M - 71562;FEVRIER  DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/02/2022;03/03/2022;03/02/2022;03/03/2022;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
KIT M - 71562;MARS DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/03/2022;03/04/2022;03/03/2022;03/04/2022;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
KIT M - 71562;AVRIL DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/04/2022;03/05/2022;03/04/2022;03/05/2022;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
KIT M - 71562;MAI DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/05/2022;03/06/2022;03/05/2022;03/06/2022;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
KIT M - 71562;JUIN DIFFUSION ANNUEL CATALOGUE RODZAFER;Confirmée;Non;03/06/2022;03/07/2022;03/06/2022;03/07/2022;SC GROUPE HOLD. A;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
